ISIN;Date;PricePerShare
ISIN198;2019-02-27;31.43
ISIN198;2019-02-28;31.57
ISIN198;2019-03-01;31.81
ISIN198;2019-03-04;31.84
ISIN198;2019-03-05;31.74
ISIN198;2019-03-06;31.84
ISIN198;2019-03-07;31.85
ISIN198;2019-03-08;31.73
ISIN198;2019-03-11;31.66
ISIN198;2019-03-12;31.64
ISIN198;2019-03-13;31.59
ISIN198;2019-03-14;31.76
ISIN198;2019-03-15;31.67
ISIN198;2019-03-18;31.69
ISIN198;2019-03-19;31.66
ISIN198;2019-03-20;31.64
ISIN198;2019-03-21;31.72
ISIN198;2019-03-22;31.74
ISIN198;2019-03-25;31.54
ISIN198;2019-03-26;31.62
ISIN198;2019-03-27;31.9
ISIN198;2019-03-28;31.87
ISIN198;2019-03-29;31.72
ISIN198;2019-04-01;31.68
ISIN198;2019-04-02;31.76
ISIN198;2019-04-03;31.74
ISIN198;2019-04-04;31.79
ISIN198;2019-04-05;31.88
ISIN198;2019-04-08;31.87
ISIN198;2019-04-09;31.75
ISIN198;2019-04-10;31.72
ISIN198;2019-04-11;31.86
ISIN198;2019-04-12;31.74
ISIN198;2019-04-15;31.78
ISIN198;2019-04-16;31.83
ISIN198;2019-04-17;31.78
ISIN198;2019-04-18;31.8
ISIN198;2019-04-19;31.82
ISIN198;2019-04-22;31.9
ISIN198;2019-04-23;31.98
ISIN198;2019-04-24;32.04
ISIN198;2019-04-25;32.05
ISIN198;2019-04-26;31.93
ISIN198;2019-04-29;31.91
ISIN198;2019-04-30;31.89
ISIN198;2019-05-01;31.95
ISIN198;2019-05-02;31.99
ISIN198;2019-05-03;31.9
ISIN198;2019-05-06;31.89
ISIN198;2019-05-07;31.9
ISIN198;2019-05-08;31.8
ISIN198;2019-05-09;31.78
ISIN198;2019-05-10;31.53
ISIN198;2019-05-13;31.62
ISIN198;2019-05-14;31.52
ISIN198;2019-05-15;31.53
ISIN198;2019-05-16;31.67
ISIN198;2019-05-17;31.84
ISIN198;2019-05-20;31.86
ISIN198;2019-05-21;31.94
ISIN198;2019-05-22;31.92
ISIN198;2019-05-23;31.91
ISIN198;2019-05-24;31.83
ISIN198;2019-05-27;31.83
ISIN198;2019-05-28;31.85
ISIN198;2019-05-29;31.82
ISIN198;2019-05-30;31.76
ISIN198;2019-05-31;31.52
ISIN198;2019-06-03;31.3
ISIN198;2019-06-04;31.31
ISIN198;2019-06-05;31.41
ISIN198;2019-06-06;31.29
ISIN198;2019-06-07;31.25
ISIN198;2019-06-10;31.35
ISIN198;2019-06-11;31.28
ISIN198;2019-06-12;31.26
ISIN198;2019-06-13;31.19
ISIN198;2019-06-14;31.21
ISIN198;2019-06-17;31.35
ISIN198;2019-06-18;31.21
ISIN198;2019-06-19;31.23
ISIN198;2019-06-20;30.86
ISIN198;2019-06-21;30.78
ISIN198;2019-06-24;30.66
ISIN198;2019-06-25;30.7
ISIN198;2019-06-26;30.72
ISIN198;2019-06-27;30.78
ISIN198;2019-06-28;30.68
ISIN198;2019-07-01;30.64
ISIN198;2019-07-02;30.56
ISIN198;2019-07-03;30.59
ISIN198;2019-07-04;30.67
ISIN198;2019-07-05;30.78
ISIN198;2019-07-08;30.8
ISIN198;2019-07-09;30.8
ISIN198;2019-07-10;30.69
ISIN198;2019-07-11;30.7
ISIN198;2019-07-12;30.93
ISIN198;2019-07-15;30.89
ISIN198;2019-07-16;30.9
ISIN198;2019-07-17;30.86
ISIN198;2019-07-18;30.81
ISIN198;2019-07-19;30.83
ISIN198;2019-07-22;30.84
ISIN198;2019-07-23;30.91
ISIN198;2019-07-24;30.9
ISIN198;2019-07-25;30.92
ISIN198;2019-07-26;30.86
ISIN198;2019-07-29;30.85
ISIN198;2019-07-30;30.79
ISIN198;2019-07-31;30.7
ISIN198;2019-08-01;30.82
ISIN198;2019-08-02;30.7
ISIN198;2019-08-05;30.82
ISIN198;2019-08-06;30.71
ISIN198;2019-08-07;30.8
ISIN198;2019-08-08;30.75
ISIN198;2019-08-09;30.79
ISIN198;2019-08-12;30.85
ISIN198;2019-08-13;30.78
ISIN198;2019-08-14;30.84
ISIN198;2019-08-15;30.82
ISIN198;2019-08-16;30.91
ISIN198;2019-08-19;30.85
ISIN198;2019-08-20;30.76
ISIN198;2019-08-21;30.78
ISIN198;2019-08-22;30.79
ISIN198;2019-08-23;30.6
ISIN198;2019-08-26;30.57
ISIN198;2019-08-27;30.57
ISIN198;2019-08-28;30.6
ISIN198;2019-08-29;30.6
ISIN198;2019-08-30;30.6
ISIN198;2019-09-02;30.62
ISIN198;2019-09-03;30.61
ISIN198;2019-09-04;30.56
ISIN198;2019-09-05;30.68
ISIN198;2019-09-06;30.62
ISIN198;2019-09-09;30.62
ISIN198;2019-09-10;30.6
ISIN198;2019-09-11;30.58
ISIN198;2019-09-12;30.39
ISIN198;2019-09-13;30.46
ISIN198;2019-09-16;30.5
ISIN198;2019-09-17;30.51
ISIN198;2019-09-18;30.51
ISIN198;2019-09-19;30.52
ISIN198;2019-09-20;30.49
ISIN198;2019-09-23;30.46
ISIN198;2019-09-24;30.54
ISIN198;2019-09-25;30.6
ISIN198;2019-09-26;30.64
ISIN198;2019-09-27;30.6
ISIN198;2019-09-30;30.59
ISIN198;2019-10-01;30.6
ISIN198;2019-10-02;30.57
ISIN198;2019-10-03;30.53
ISIN198;2019-10-04;30.41
ISIN198;2019-10-07;30.46
ISIN198;2019-10-08;30.4
ISIN198;2019-10-09;30.31
ISIN198;2019-10-10;30.39
ISIN198;2019-10-11;30.43
ISIN198;2019-10-14;30.42
ISIN198;2019-10-15;30.42
ISIN198;2019-10-16;30.36
ISIN198;2019-10-17;30.27
ISIN198;2019-10-18;30.28
ISIN198;2019-10-21;30.25
ISIN198;2019-10-22;30.3
ISIN198;2019-10-23;30.27
ISIN198;2019-10-24;30.23
ISIN198;2019-10-25;30.16
ISIN198;2019-10-28;30.24
ISIN198;2019-10-29;30.24
ISIN198;2019-10-30;30.24
ISIN198;2019-10-31;30.18
ISIN198;2019-11-01;30.16
ISIN198;2019-11-04;30.21
ISIN198;2019-11-05;30.24
ISIN198;2019-11-06;30.28
ISIN198;2019-11-07;30.43
ISIN198;2019-11-08;30.37
ISIN198;2019-11-11;30.35
ISIN198;2019-11-12;30.35
ISIN198;2019-11-13;30.22
ISIN198;2019-11-14;30.19
ISIN198;2019-11-15;30.26
ISIN198;2019-11-18;30.19
ISIN198;2019-11-19;30.18
ISIN198;2019-11-20;30.18
ISIN198;2019-11-21;30.2
ISIN198;2019-11-22;30.19
ISIN198;2019-11-25;30.21
ISIN198;2019-11-26;30.22
ISIN198;2019-11-27;30.22
ISIN198;2019-11-28;30.23
ISIN198;2019-11-29;30.19
ISIN198;2019-12-02;30.27
ISIN198;2019-12-03;30.26
ISIN198;2019-12-04;30.3
ISIN198;2019-12-05;30.36
ISIN198;2019-12-06;30.35
ISIN198;2019-12-09;30.3
ISIN198;2019-12-10;30.27
ISIN198;2019-12-11;30.22
ISIN198;2019-12-12;30.16
ISIN198;2019-12-13;30.19
ISIN198;2019-12-16;30.2
ISIN198;2019-12-17;30.24
ISIN198;2019-12-18;30.22
ISIN198;2019-12-19;30.18
ISIN198;2019-12-20;30.19
ISIN198;2019-12-23;30.15
ISIN198;2019-12-24;30.13
ISIN198;2019-12-25;30.15
ISIN198;2019-12-26;30.1
ISIN198;2019-12-27;30.13
ISIN198;2019-12-30;29.94
ISIN198;2019-12-31;29.76
ISIN198;2020-01-01;29.76
ISIN198;2020-01-02;30.15
ISIN198;2020-01-03;30.16
ISIN198;2020-01-06;30.16
ISIN198;2020-01-07;30.3
ISIN198;2020-01-08;30.33
ISIN198;2020-01-09;30.24
ISIN198;2020-01-10;30.22
ISIN198;2020-01-13;30.18
ISIN198;2020-01-14;30.25
ISIN198;2020-01-15;30.29
ISIN198;2020-01-16;30.36
ISIN198;2020-01-17;30.38
ISIN198;2020-01-20;30.34
ISIN198;2020-01-21;30.39
ISIN198;2020-01-22;30.38
ISIN198;2020-01-23;30.49
ISIN198;2020-01-24;30.55
ISIN198;2020-01-27;30.69
ISIN198;2020-01-28;30.81
ISIN198;2020-01-29;30.95
ISIN198;2020-01-30;31.08
ISIN198;2020-01-31;31.2
ISIN198;2020-02-03;31.04
ISIN198;2020-02-04;30.96
ISIN198;2020-02-05;30.97
ISIN198;2020-02-06;31.15
ISIN198;2020-02-07;31.31
ISIN198;2020-02-10;31.3
ISIN198;2020-02-11;31.25
ISIN198;2020-02-12;31.1
ISIN198;2020-02-13;31.1
ISIN198;2020-02-14;31.2
ISIN198;2020-02-17;31.17
ISIN198;2020-02-18;31.16
ISIN198;2020-02-19;31.19
ISIN198;2020-02-20;31.43
ISIN198;2020-02-21;31.58
ISIN198;2020-02-24;31.65
ISIN198;2020-02-25;31.73
ISIN198;2020-02-26;31.83
ISIN198;2020-02-27;31.67
ISIN198;2020-02-28;31.51
ISIN198;2020-03-02;31.48
ISIN198;2020-03-03;31.4
ISIN198;2020-03-04;31.35
ISIN198;2020-03-05;31.57
ISIN198;2020-03-06;31.39
ISIN198;2020-03-09;31.46
ISIN198;2020-03-10;31.42
ISIN198;2020-03-11;31.49
ISIN198;2020-03-12;31.71
ISIN198;2020-03-13;31.81
ISIN198;2020-03-16;32.13
ISIN198;2020-03-17;32.14
ISIN198;2020-03-18;32.6
ISIN198;2020-03-19;32.59
ISIN198;2020-03-20;32.71
ISIN198;2020-03-23;32.81
ISIN198;2020-03-24;32.75
ISIN198;2020-03-25;32.74
ISIN198;2020-03-26;32.62
ISIN198;2020-03-27;32.56
ISIN198;2020-03-30;32.66
ISIN198;2020-03-31;32.74
ISIN198;2020-04-01;33.1
ISIN198;2020-04-02;32.93
ISIN198;2020-04-03;33.01
ISIN198;2020-04-06;32.82
ISIN198;2020-04-07;32.72
ISIN198;2020-04-08;32.72
ISIN198;2020-04-09;32.67
ISIN198;2020-04-10;32.68
ISIN198;2020-04-13;32.69
ISIN198;2020-04-14;32.63
ISIN198;2020-04-15;32.69
ISIN198;2020-04-16;32.67
ISIN198;2020-04-17;32.51
ISIN198;2020-04-20;32.5
ISIN198;2020-04-21;32.51
ISIN198;2020-04-29;32.4
ISIN198;2020-04-30;32.45
ISIN198;2020-05-01;32.54
ISIN198;2020-05-04;32.38
ISIN198;2020-05-05;32.36
ISIN198;2020-05-06;32.43
ISIN198;2020-05-07;32.34
ISIN198;2020-05-08;32.19
ISIN198;2020-05-11;32.2
ISIN198;2020-05-12;32.09
ISIN198;2020-05-13;32.07
ISIN199;2016-06-29;98.655
ISIN199;2016-06-30;98.437
ISIN199;2016-07-01;98.705
ISIN199;2016-07-04;98.902
ISIN199;2016-07-05;99.353
ISIN199;2016-07-06;99.242
ISIN199;2016-07-07;99.284
ISIN199;2016-07-08;99.278
ISIN199;2016-07-11;98.989
ISIN199;2016-07-12;98.427
ISIN199;2016-07-13;102.562
ISIN199;2016-07-14;102.018
ISIN199;2016-07-15;101.612
ISIN199;2016-07-18;101.64
ISIN199;2016-07-19;101.917
ISIN199;2016-07-20;101.64
ISIN199;2016-07-21;101.759
ISIN199;2016-07-22;95.092
ISIN199;2016-07-25;96.676
ISIN199;2016-07-26;96.577
ISIN199;2016-07-27;96.791
ISIN199;2016-07-28;97.106
ISIN199;2016-07-29;97.268
ISIN199;2016-08-01;97.175
ISIN199;2016-08-02;97.437
ISIN199;2016-08-03;96.166
ISIN199;2016-08-04;96.242
ISIN199;2016-08-05;95.631
ISIN199;2016-08-08;97.461
ISIN199;2016-08-09;98.243
ISIN199;2016-08-10;99.107
ISIN199;2016-08-11;98.855
ISIN199;2016-08-12;98.904
ISIN199;2016-08-15;99.863
ISIN199;2016-08-16;99.732
ISIN199;2016-08-17;100.077
ISIN199;2016-08-18;99.953
ISIN199;2016-08-19;99.26
ISIN199;2016-08-22;99.268
ISIN199;2016-08-23;99.152
ISIN199;2016-08-24;99.487
ISIN199;2016-08-25;99.665
ISIN199;2016-08-26;99.604
ISIN199;2016-08-29;99.844
ISIN199;2016-08-30;99.721
ISIN199;2016-08-31;99.611
ISIN199;2016-09-01;99.482
ISIN199;2016-09-02;99.17
ISIN199;2016-09-05;99.101
ISIN199;2016-09-06;99.613
ISIN199;2016-09-07;99.784
ISIN199;2016-09-08;99.58
ISIN199;2016-09-09;99.826
ISIN199;2016-09-12;99.247
ISIN199;2016-09-13;98.827
ISIN199;2016-09-14;98.882
ISIN199;2016-09-15;98.694
ISIN199;2016-09-16;98.702
ISIN199;2016-09-19;99.039
ISIN199;2016-09-20;99.27
ISIN199;2016-09-21;99.054
ISIN199;2016-09-22;99.285
ISIN199;2016-09-23;99.59
ISIN199;2016-09-26;99.815
ISIN199;2016-09-27;99.952
ISIN199;2016-09-28;100.047
ISIN199;2016-09-29;99.999
ISIN199;2016-09-30;97.865
ISIN199;2016-10-03;97.62
ISIN199;2016-10-04;98.185
ISIN199;2016-10-05;98.326
ISIN199;2016-10-06;98.587
ISIN199;2016-10-07;98.822
ISIN199;2016-10-10;98.845
ISIN199;2016-10-11;98.769
ISIN199;2016-10-12;98.415
ISIN199;2016-10-13;98.024
ISIN199;2016-10-14;98.237
ISIN199;2016-10-17;98.19
ISIN199;2016-10-18;97.807
ISIN199;2016-10-19;97.82
ISIN199;2016-10-20;98.053
ISIN199;2016-10-21;98.04
ISIN199;2016-10-24;97.935
ISIN199;2016-10-25;97.981
ISIN199;2016-10-26;97.949
ISIN199;2016-10-27;97.791
ISIN199;2016-10-28;97.614
ISIN199;2016-10-31;97.509
ISIN199;2016-11-01;96.967
ISIN199;2016-11-02;96.662
ISIN199;2016-11-03;96.347
ISIN199;2016-11-04;95.589
ISIN199;2016-11-07;95.316
ISIN199;2016-11-08;94.891
ISIN199;2016-11-09;93.783
ISIN199;2016-11-10;93.299
ISIN199;2016-11-11;93.122
ISIN199;2016-11-14;92.603
ISIN199;2016-11-15;92.451
ISIN199;2016-11-16;92.422
ISIN199;2016-11-17;90.613
ISIN199;2016-11-18;90.758
ISIN199;2016-11-21;90.85
ISIN199;2016-11-22;91.065
ISIN199;2016-11-23;90.718
ISIN199;2016-11-24;90.834
ISIN199;2016-11-25;90.458
ISIN199;2016-11-28;90.537
ISIN199;2016-11-29;90.749
ISIN199;2016-11-30;90.56
ISIN199;2016-12-01;90.199
ISIN199;2016-12-02;89.535
ISIN199;2016-12-05;88.645
ISIN199;2016-12-06;88.358
ISIN199;2016-12-07;88.947
ISIN199;2016-12-08;89.357
ISIN199;2016-12-09;89.091
ISIN199;2016-12-12;88.983
ISIN199;2016-12-13;89.283
ISIN199;2016-12-14;90.054
ISIN199;2016-12-15;89.732
ISIN199;2016-12-16;89.471
ISIN199;2016-12-19;89.72
ISIN199;2016-12-20;89.582
ISIN199;2016-12-21;89.69
ISIN199;2016-12-22;90.005
ISIN199;2016-12-23;90.013
ISIN199;2016-12-26;90.013
ISIN199;2016-12-27;90.653
ISIN199;2016-12-28;90.077
ISIN199;2016-12-29;90.09
ISIN199;2016-12-30;90.57
ISIN199;2017-01-02;90.602
ISIN199;2017-01-03;90.708
ISIN199;2017-01-04;90.563
ISIN199;2017-01-05;91.204
ISIN199;2017-01-06;90.449
ISIN199;2017-01-09;90.199
ISIN199;2017-01-10;89.466
ISIN199;2017-01-11;88.723
ISIN199;2017-01-12;89.074
ISIN199;2017-01-13;88.634
ISIN199;2017-01-16;88.805
ISIN199;2017-01-17;89.572
ISIN199;2017-01-18;89.9
ISIN199;2017-01-19;89.507
ISIN199;2017-01-20;89.672
ISIN199;2017-01-23;90.152
ISIN199;2017-01-24;90.594
ISIN199;2017-01-25;90.012
ISIN199;2017-01-26;90.341
ISIN199;2017-01-27;90.411
ISIN199;2017-01-30;91.007
ISIN199;2017-01-31;91.453
ISIN199;2017-02-01;90.811
ISIN199;2017-02-02;91.48
ISIN199;2017-02-03;92.173
ISIN199;2017-02-06;92.938
ISIN199;2017-02-07;92.885
ISIN199;2017-02-08;92.954
ISIN199;2017-02-09;92.677
ISIN199;2017-02-10;93.052
ISIN199;2017-02-13;93.114
ISIN199;2017-02-14;92.996
ISIN199;2017-02-15;93.239
ISIN199;2017-02-16;93.525
ISIN199;2017-02-17;93.575
ISIN199;2017-02-20;93.523
ISIN199;2017-02-21;93.808
ISIN199;2017-02-22;93.834
ISIN199;2017-02-23;93.973
ISIN199;2017-02-24;94.212
ISIN199;2017-02-27;93.81
ISIN199;2017-02-28;93.794
ISIN199;2017-03-01;93.559
ISIN199;2017-03-02;93.047
ISIN199;2017-03-03;93.145
ISIN199;2017-03-06;92.698
ISIN199;2017-03-07;93.083
ISIN199;2017-03-08;93.067
ISIN199;2017-03-09;92.655
ISIN199;2017-03-10;93.016
ISIN199;2017-03-13;93.012
ISIN199;2017-03-14;93.145
ISIN199;2017-03-15;93.303
ISIN199;2017-03-16;93.561
ISIN199;2017-03-17;94.022
ISIN199;2017-03-20;94.132
ISIN199;2017-03-21;94.901
ISIN199;2017-03-22;95.098
ISIN199;2017-03-23;95.121
ISIN199;2017-03-24;95.214
ISIN199;2017-03-27;95.155
ISIN199;2017-03-28;95.107
ISIN199;2017-03-29;94.9
ISIN199;2017-03-30;94.696
ISIN199;2017-03-31;94.813
ISIN199;2017-04-03;95.131
ISIN199;2017-04-04;94.742
ISIN199;2017-04-05;95.024
ISIN199;2017-04-06;95.247
ISIN199;2017-04-07;95.205
ISIN199;2017-04-10;95.549
ISIN199;2017-04-11;95.753
ISIN199;2017-04-12;95.592
ISIN199;2017-04-13;95.575
ISIN199;2017-04-14;95.572
ISIN199;2017-04-17;95.599
ISIN199;2017-04-18;96.11
ISIN199;2017-04-19;96.296
ISIN199;2017-04-20;96.391
ISIN199;2017-04-21;96.738
ISIN199;2017-04-24;96.876
ISIN199;2017-04-25;96.765
ISIN199;2017-04-26;97.163
ISIN199;2017-04-27;97.953
ISIN199;2017-04-28;98.08
ISIN199;2017-05-01;97.797
ISIN199;2017-05-02;98.168
ISIN199;2017-05-03;98.257
ISIN199;2017-05-04;98.523
ISIN199;2017-05-05;98.346
ISIN199;2017-05-08;97.963
ISIN199;2017-05-09;97.901
ISIN199;2017-05-10;97.683
ISIN199;2017-05-11;97.647
ISIN199;2017-05-12;98.079
ISIN199;2017-05-15;97.636
ISIN199;2017-05-16;97.805
ISIN199;2017-05-17;98.155
ISIN199;2017-05-18;97.062
ISIN199;2017-05-19;97.273
ISIN199;2017-05-22;97.398
ISIN199;2017-05-23;97.281
ISIN199;2017-05-24;97.368
ISIN199;2017-05-25;97.768
ISIN199;2017-05-26;97.88
ISIN199;2017-05-29;97.967
ISIN199;2017-05-30;97.974
ISIN199;2017-05-31;98.28
ISIN199;2017-06-01;98.088
ISIN199;2017-06-02;98.588
ISIN199;2017-06-05;98.351
ISIN199;2017-06-06;98.37
ISIN199;2017-06-07;98.283
ISIN199;2017-06-08;97.787
ISIN199;2017-06-09;97.98
ISIN199;2017-06-12;98.148
ISIN199;2017-06-13;98.049
ISIN199;2017-06-14;98.523
ISIN199;2017-06-15;98.176
ISIN199;2017-06-16;98.381
ISIN199;2017-06-19;98.053
ISIN199;2017-06-20;98.14
ISIN199;2017-06-21;97.998
ISIN199;2017-06-22;97.672
ISIN199;2017-06-23;97.809
ISIN199;2017-06-26;97.883
ISIN199;2017-06-27;97.699
ISIN199;2017-06-28;97.521
ISIN199;2017-06-29;97.646
ISIN199;2017-06-30;97.402
ISIN199;2017-07-03;97.491
ISIN199;2017-07-04;97.491
ISIN199;2017-07-05;97.125
ISIN199;2017-07-06;96.602
ISIN199;2017-07-07;96.67
ISIN199;2017-07-10;96.574
ISIN199;2017-07-11;96.799
ISIN199;2017-07-12;96.873
ISIN199;2017-07-13;96.949
ISIN199;2017-07-14;97.26
ISIN199;2017-07-17;97.334
ISIN199;2017-07-18;97.995
ISIN199;2017-07-19;98.18
ISIN199;2017-07-20;99.004
ISIN199;2017-07-21;98.961
ISIN199;2017-07-24;98.695
ISIN199;2017-07-25;98.399
ISIN199;2017-07-26;98.252
ISIN199;2017-07-27;98.456
ISIN199;2017-07-28;98.531
ISIN199;2017-07-31;98.704
ISIN199;2017-08-01;98.878
ISIN199;2017-08-02;98.835
ISIN199;2017-08-03;98.898
ISIN199;2017-08-04;98.799
ISIN199;2017-08-07;99.295
ISIN199;2017-08-08;99.289
ISIN199;2017-08-09;99.382
ISIN199;2017-08-10;99.296
ISIN199;2017-08-11;99.272
ISIN199;2017-08-14;99.167
ISIN199;2017-08-15;99.248
ISIN199;2017-08-16;99.254
ISIN199;2017-08-17;99.428
ISIN199;2017-08-18;99.491
ISIN199;2017-08-21;99.25
ISIN199;2017-08-22;99.219
ISIN199;2017-08-23;99.448
ISIN199;2017-08-24;99.61
ISIN199;2017-08-25;99.66
ISIN199;2017-08-28;99.511
ISIN199;2017-08-29;99.66
ISIN199;2017-08-30;99.772
ISIN199;2017-08-31;99.816
ISIN199;2017-09-01;99.643
ISIN199;2017-09-04;99.887
ISIN199;2017-09-05;100.12
ISIN199;2017-09-06;99.816
ISIN199;2017-09-07;100.04
ISIN199;2017-09-08;99.792
ISIN199;2017-09-11;99.854
ISIN199;2017-09-12;99.787
ISIN199;2017-09-13;99.608
ISIN199;2017-09-14;99.572
ISIN199;2017-09-15;99.664
ISIN199;2017-09-18;99.535
ISIN199;2017-09-19;99.345
ISIN199;2017-09-20;99.174
ISIN199;2017-09-21;98.938
ISIN199;2017-09-22;98.914
ISIN199;2017-09-25;99.0
ISIN199;2017-09-26;98.69
ISIN199;2017-09-27;98.563
ISIN199;2017-09-28;98.522
ISIN199;2017-09-29;98.498
ISIN199;2017-10-02;98.777
ISIN199;2017-10-03;99.099
ISIN199;2017-10-04;99.814
ISIN199;2017-10-05;99.526
ISIN199;2017-10-06;99.526
ISIN199;2017-10-09;99.49
ISIN199;2017-10-10;98.694
ISIN199;2017-10-11;98.658
ISIN199;2017-10-12;98.834
ISIN199;2017-10-13;99.161
ISIN199;2017-10-16;99.24
ISIN199;2017-10-17;99.082
ISIN199;2017-10-18;99.064
ISIN199;2017-10-19;99.125
ISIN199;2017-10-20;98.998
ISIN199;2017-10-23;98.559
ISIN199;2017-10-24;97.389
ISIN199;2017-10-25;97.041
ISIN199;2017-10-26;96.124
ISIN199;2017-10-27;95.798
ISIN199;2017-10-30;96.399
ISIN199;2017-10-31;96.886
ISIN199;2017-11-01;96.799
ISIN199;2017-11-02;96.743
ISIN199;2017-11-03;96.562
ISIN199;2017-11-06;95.865
ISIN199;2017-11-07;95.779
ISIN199;2017-11-08;95.135
ISIN199;2017-11-09;95.674
ISIN199;2017-11-10;95.456
ISIN199;2017-11-13;95.429
ISIN199;2017-11-14;95.845
ISIN199;2017-11-15;95.627
ISIN199;2017-11-16;95.74
ISIN199;2017-11-17;96.123
ISIN199;2017-11-20;95.593
ISIN199;2017-11-21;95.137
ISIN199;2017-11-22;95.336
ISIN199;2017-11-23;95.904
ISIN199;2017-11-24;95.992
ISIN199;2017-11-27;96.276
ISIN199;2017-11-28;96.602
ISIN199;2017-11-29;96.047
ISIN199;2017-11-30;96.056
ISIN199;2017-12-01;96.763
ISIN199;2017-12-04;96.938
ISIN199;2017-12-05;97.482
ISIN199;2017-12-06;97.577
ISIN199;2017-12-07;97.596
ISIN199;2017-12-08;97.55
ISIN199;2017-12-11;97.329
ISIN199;2017-12-12;97.464
ISIN199;2017-12-13;97.969
ISIN199;2017-12-14;98.082
ISIN199;2017-12-15;97.995
ISIN199;2017-12-18;98.119
ISIN199;2017-12-19;97.633
ISIN199;2017-12-20;98.161
ISIN199;2017-12-21;97.958
ISIN199;2017-12-22;98.029
ISIN199;2017-12-25;98.016
ISIN199;2017-12-26;98.152
ISIN199;2017-12-27;98.165
ISIN199;2017-12-28;98.003
ISIN199;2017-12-29;98.062
ISIN199;2018-01-01;98.063
ISIN199;2018-01-02;98.033
ISIN199;2018-01-03;98.497
ISIN199;2018-01-04;98.904
ISIN199;2018-01-05;99.153
ISIN199;2018-01-08;99.307
ISIN199;2018-01-09;98.688
ISIN199;2018-01-10;98.829
ISIN199;2018-01-11;98.713
ISIN199;2018-01-12;98.514
ISIN199;2018-01-15;98.592
ISIN199;2018-01-16;98.328
ISIN199;2018-01-17;98.527
ISIN199;2018-01-18;98.4
ISIN199;2018-01-19;98.366
ISIN199;2018-01-22;98.116
ISIN199;2018-01-23;97.734
ISIN199;2018-01-24;97.81
ISIN199;2018-01-25;97.696
ISIN199;2018-01-26;97.899
ISIN199;2018-01-29;98.102
ISIN199;2018-01-30;97.831
ISIN199;2018-01-31;97.814
ISIN199;2018-02-01;97.938
ISIN199;2018-02-02;97.904
ISIN199;2018-02-05;97.76
ISIN199;2018-02-06;97.238
ISIN199;2018-02-07;97.119
ISIN199;2018-02-08;97.339
ISIN199;2018-02-09;96.77
ISIN199;2018-02-12;96.799
ISIN199;2018-02-13;96.698
ISIN199;2018-02-14;96.105
ISIN199;2018-02-15;97.119
ISIN199;2018-02-16;96.864
ISIN199;2018-02-19;96.72
ISIN199;2018-02-20;96.616
ISIN199;2018-02-21;95.823
ISIN199;2018-02-22;95.816
ISIN199;2018-02-23;95.997
ISIN199;2018-02-26;95.965
ISIN199;2018-02-27;95.924
ISIN199;2018-02-28;96.116
ISIN199;2018-03-01;96.081
ISIN199;2018-03-02;95.853
ISIN199;2018-03-05;95.883
ISIN199;2018-03-06;96.472
ISIN199;2018-03-07;96.042
ISIN199;2018-03-08;96.219
ISIN199;2018-03-09;96.014
ISIN199;2018-03-12;96.222
ISIN199;2018-03-13;96.106
ISIN199;2018-03-14;96.124
ISIN199;2018-03-15;95.973
ISIN199;2018-03-16;96.002
ISIN199;2018-03-19;96.02
ISIN199;2018-03-20;95.617
ISIN199;2018-03-21;95.607
ISIN199;2018-03-22;95.706
ISIN199;2018-03-23;95.52
ISIN199;2018-03-26;95.307
ISIN199;2018-03-27;95.231
ISIN199;2018-03-28;94.772
ISIN199;2018-03-29;94.921
ISIN199;2018-03-30;94.93
ISIN199;2018-04-02;95.008
ISIN199;2018-04-03;94.884
ISIN199;2018-04-04;94.978
ISIN199;2018-04-05;95.059
ISIN199;2018-04-06;95.554
ISIN199;2018-04-09;95.089
ISIN199;2018-04-10;95.145
ISIN199;2018-04-11;94.814
ISIN199;2018-04-12;94.677
ISIN199;2018-04-13;95.119
ISIN199;2018-04-16;95.148
ISIN199;2018-04-17;94.959
ISIN199;2018-04-18;94.754
ISIN199;2018-04-19;94.715
ISIN199;2018-04-20;94.836
ISIN199;2018-04-23;94.697
ISIN199;2018-04-24;94.709
ISIN199;2018-04-25;94.77
ISIN199;2018-04-26;94.71
ISIN199;2018-04-27;94.794
ISIN199;2018-04-30;94.877
ISIN199;2018-05-01;94.704
ISIN199;2018-05-02;94.178
ISIN199;2018-05-03;94.302
ISIN199;2018-05-04;94.303
ISIN199;2018-05-07;94.267
ISIN199;2018-05-08;91.259
ISIN199;2018-05-09;91.149
ISIN199;2018-05-10;90.772
ISIN199;2018-05-11;90.556
ISIN199;2018-05-14;90.304
ISIN199;2018-05-15;89.129
ISIN199;2018-05-16;88.992
ISIN199;2018-05-17;88.091
ISIN199;2018-05-18;88.149
ISIN199;2018-05-21;87.78
ISIN199;2018-05-22;87.783
ISIN199;2018-05-23;87.611
ISIN199;2018-05-24;88.608
ISIN199;2018-05-25;88.829
ISIN199;2018-05-28;89.072
ISIN199;2018-05-29;90.089
ISIN199;2018-05-30;90.435
ISIN199;2018-05-31;90.712
ISIN199;2018-06-01;89.973
ISIN199;2018-06-04;89.721
ISIN199;2018-06-05;89.694
ISIN199;2018-06-06;89.532
ISIN199;2018-06-07;89.697
ISIN199;2018-06-08;89.431
ISIN199;2018-06-11;89.265
ISIN199;2018-06-12;88.774
ISIN199;2018-06-13;87.979
